ID_Lloyds	Name_Lloyds (COUNTRY)	COUNTRY
('7920',)	Svaneke (DNK)	DNK
('2697',)	Svartback (FIN)	FIN
('1406',)	Sveagruva (SJM)	SJM
('2916',)	Svelgen (NOR)	NOR
('3115',)	Svelvik (NOR)	NOR
('1267',)	Svendborg (DNK)	DNK
('4263',)	Sveti Juraj (HRV)	HRV
('6127',)	Svetlaya (RUS)	RUS
('6416',)	Svetlyy (RUS)	RUS
('10595',)	Svishtov (BGR)	BGR
('4317',)	Svolvaer (NOR)	NOR
('2537',)	Swalmen (NLD)	NLD
('1092',)	Swanage Bay (GBR)	GBR
('4080',)	Swansea (GBR)	GBR
('1273',)	Swansea Bay (GBR)	GBR
('4082',)	Sweden (SWE)	SWE
('2138',)	Swinoujscie (POL)	POL
('6429',)	Switzerland (CHE)	CHE
('2849',)	Sydney (AUS)	AUS
('417',)	Sydney(NS) (CAN)	CAN
('6037',)	Sydve (NOR)	NOR
('8191',)	Sykkylven (NOR)	NOR
('898',)	Sylt Is. (DEU)	DEU
('6290',)	Symbister Bay (GBR)	GBR
('5729',)	Syria (SYR)	SYR
('4612',)	Syros (GRC)	GRC
('4712',)	Syzran (RUS)	RUS
('1304',)	Szczecin (POL)	POL
('9203',)	Taalintehdas (FIN)	FIN
('9673',)	Taarbaek (DNK)	DNK
('3892',)	Tabaco (PHL)	PHL
('84',)	Tabangao (PHL)	PHL
('6086',)	Tabarka (TUN)	TUN
('8654',)	Tabatinga (BRA)	BRA
('7690',)	Tablon (PHL)	PHL
('2510',)	Taboga Is. (PAN)	PAN
('5010',)	Taboguilla Is. (PAN)	PAN
('10100',)	Taboguilla Is. Anch. (PAN)	PAN
('10186',)	Taboneo Anch. (IDN)	IDN
('4517',)	Tabou (CIV)	CIV
('3660',)	Tabuaeran (KIR)	KIR
('634',)	Tachibana (JPN)	JPN
('638',)	Tachibana Bay (JPN)	JPN
('227',)	Tacloban (PHL)	PHL
('5263',)	Tacoma (USA)	USA
('3506',)	Taconite Harbour (USA)	USA
('1015',)	Tadotsu (JPN)	JPN
('7961',)	Tadoussac (CAN)	CAN
('5934',)	Tadri (IND)	IND
('7870',)	Taean (KOR)	KOR
('1766',)	Taft (USA)	USA
('8543',)	Taganito (PHL)	PHL
('3058',)	Taganrog (RUS)	RUS
('1427',)	Tagbiliran (PHL)	PHL
('1044',)	Tagoloan (PHL)	PHL
('2158',)	Tagonoura (JPN)	JPN
('8884',)	Tahaa Is. (PYF)	PYF
('4472',)	Tahara (JPN)	JPN
('715',)	Taharoa Terminal (NZL)	NZL
('6455',)	Tahiti (TAH)	TAH
('3406',)	Tahsis (CAN)	CAN
('6312',)	Tahuna (IDN)	IDN
('8220',)	Taicang (CHN)	CHN
('3647',)	Taichung (TWN)	TWN
('2160',)	Tail of Bank (GBR)	GBR
('4105',)	Tainan (TWN)	TWN
('9468',)	Taipei (TWN)	TWN
('9380',)	Taiping (CHN)	CHN
('5909',)	Taisha (JPN)	JPN
('10466',)	Taishan Terminal (CHN)	CHN
('4350',)	Taiwan (TWN)	TWN
('9382',)	Taixing (CHN)	CHN
('8363',)	Taizhou (CHN)	CHN
('2758',)	Takahama (JPN)	JPN
('4458',)	Takamatsu (JPN)	JPN
('315',)	Takasago (JPN)	JPN
('1752',)	Takehara (JPN)	JPN
('1720',)	Takoradi (GHA)	GHA
('4106',)	Taku Bar (CHN)	CHN
('5414',)	Takula Terminal (AGO)	AGO
('5498',)	Takuma (JPN)	JPN
('8838',)	Ta'Kuntah Terminal (MEX)	MEX
('5799',)	Talamone (ITA)	ITA
('4547',)	Talara (PER)	PER
('1612',)	Talcahuano (CHL)	CHL
('3340',)	Taliabu Is. (IDN)	IDN
('6206',)	Talisman Terminal (AUS)	AUS
('397',)	Talknafjordur (ISL)	ISL
('2751',)	Tallaboa Bay (PRI)	PRI
('3257',)	Tallinn (EST)	EST
('10149',)	Taloyoak (CAN)	CAN
('4649',)	Taltal (CHL)	CHL
('1457',)	Tamagawa (JPN)	JPN
('10301',)	Taman (RUS)	RUS
('4563',)	Tamano (JPN)	JPN
('3550',)	Tamara Port (GIN)	GIN
('1321',)	Tambisan (MYS)	MYS
('3329',)	Tammisaari (FIN)	FIN
('5094',)	Tampa (USA)	USA
('9883',)	Tampang (IDN)	IDN
('2598',)	Tampico (MEX)	MEX
('4999',)	Tamsui (TWN)	TWN
('3103',)	Tan Tan (MAR)	MAR
('8826',)	Tan Thuan Dong (VNM)	VNM
('5154',)	Tanabe (JPN)	JPN
('6419',)	Tanahgrogot (IDN)	IDN
('7994',)	Tanahmerah (IDN)	IDN
('10344',)	Tanajib (SAU)	SAU
('4650',)	Tanamo (CUB)	CUB
('10075',)	Tananger (NOR)	NOR
('3087',)	Tanauan (PHL)	PHL
('6322',)	Tandag (PHL)	PHL
('7789',)	Tandoc (PHL)	PHL
('5931',)	Tanga (TZA)	TZA
('10746',)	Tangalooma (AUS)	AUS
('8030',)	Tangermunde (DEU)	DEU
('8225',)	Tanggu (CHN)	CHN
('5327',)	Tangi (RUS)	RUS
('1786',)	Tangier (MAR)	MAR
('9703',)	Tangier-Mediterranee (MAR)	MAR
('7705',)	Tangshan (CHN)	CHN
('10320',)	Tangshan Anch. (CHN)	CHN
('5291',)	Tanjong Batu (MYS)	MYS
('5356',)	Tanjong Berhala (MYS)	MYS
('7784',)	Tanjong Kidurong (MYS)	MYS
('223',)	Tanjong Manis (MYS)	MYS
('4121',)	Tanjong Salirong (BRN)	BRN
('4135',)	Tanjong Sirik (MYS)	MYS
('6420',)	Tanjung Balai (IDN)	IDN
('6360',)	Tanjung Bara (IDN)	IDN
('8433',)	Tanjung Benete (IDN)	IDN
('4531',)	Tanjung Berlayar (IDN)	IDN
('10706',)	Tanjung Buyut Anch. (IDN)	IDN
('7855',)	Tanjung Gerem (IDN)	IDN
('10510',)	Tanjung Jati (IDN)	IDN
('8850',)	Tanjung Langsat (MYS)	MYS
('10436',)	Tanjung Mangkasa (IDN)	IDN
('2868',)	Tanjung Pandan (IDN)	IDN
('8048',)	Tanjung Pelepas (MYS)	MYS
('2867',)	Tanjung Pinang (IDN)	IDN
('4555',)	Tanjung Redeb (IDN)	IDN
('2191',)	Tanjung Sekong (IDN)	IDN
('2173',)	Tanjung Uban (IDN)	IDN
('9764',)	Tanjung Uncang (IDN)	IDN
('4754',)	Tanjung Wangi (IDN)	IDN
('9938',)	Tanjungselor (IDN)	IDN
('2967',)	Tanoura (JPN)	JPN
('7742',)	Tantawan Terminal (THA)	THA
('2361',)	Tanzania (TZA)	TZA
('3462',)	Taormina (ITA)	ITA
('7781',)	Tapaktuan (IDN)	IDN
('6350',)	Tapia de Casariego (ESP)	ESP
('3206',)	Tapis Terminal (MYS)	MYS
('857',)	Tar (HRV)	HRV
('6159',)	Tarahan (IDN)	IDN
('2789',)	Tarakan (IDN)	IDN
('4163',)	Tarakohe (NZL)	NZL
('9628',)	Tarami (JPN)	JPN
('3724',)	Taranto (ITA)	ITA
('2626',)	Tarawa Atoll (KIR)	KIR
('5540',)	Tarbert Is. (IRL)	IRL
('2901',)	Tarfaya (MAR)	MAR
('6155',)	Tarifa (ESP)	ESP
('9438',)	Tarjun (IDN)	IDN
('9726',)	Tarnewitz (DEU)	DEU
('9837',)	Tarnobrzeg (POL)	POL
('10552',)	Taro (SLB)	SLB
('10323',)	Tarrafal (CPV)	CPV
('1080',)	Tarragona (ESP)	ESP
('10250',)	Tarragona Anch. (ESP)	ESP
('1009',)	Tartan Terminal (GBR)	GBR
('10647',)	Tartaruga Mestica Field (BRA)	BRA
('10646',)	Tartaruga Verde Field (BRA)	BRA
('828',)	Tartous (SYR)	SYR
('10682',)	Taruvana (SLB)	SLB
('7820',)	Tasiusaq (GRL)	GRL
('2391',)	Tasman Bay (NZL)	NZL
('2885',)	Tasmania (AUS)	AUS
('1919',)	Tasu Bay (CAN)	CAN
('3395',)	Tasucu (TUR)	TUR
('1656',)	Tatau Is. (PNG)	PNG
('3586',)	Tateyama (JPN)	JPN
('9454',)	Tatitlek (USA)	USA
('8648',)	Tatyanka (RUS)	RUS
('932',)	Tau (NOR)	NOR
('5035',)	Taura (JPN)	JPN
('7606',)	Tauranga (NZL)	NZL
('10368',)	Tauranga Anch. (NZL)	NZL
('6115',)	Tavsancil (TUR)	TUR
('10582',)	Tawas City (USA)	USA
('4671',)	Tawau (MYS)	MYS
('6002',)	Taxinge (SWE)	SWE
('381',)	Tayport (GBR)	GBR
('911',)	Tazerka Terminal (TUN)	TUN
('8012',)	Tchatamba Terminal (GAB)	GAB
('7560',)	Tczew (POL)	POL
('10179',)	Te Giac Trang Terminal (VNM)	VNM
('7716',)	Teal-Guillemot Field (GBR)	GBR
('8492',)	Tecolutla (MEX)	MEX
('1831',)	Tees (GBR)	GBR
('2253',)	Tees Bay (GBR)	GBR
('4998',)	Tegal (IDN)	IDN
('2452',)	Tegelen (NLD)	NLD
('6473',)	Tehoru (IDN)	IDN
('2297',)	Teignmouth (GBR)	GBR
('2293',)	Teignmouth Bay (GBR)	GBR
('8373',)	Teijo (FIN)	FIN
('9213',)	Tejn (DNK)	DNK
('3597',)	Tekirdag (TUR)	TUR
('6004',)	Teknecik (CYP)	CYP
('7612',)	Tel Aviv (ISR)	ISR
('2192',)	Tela (HND)	HND
('6225',)	Telavag (NOR)	NOR
('8345',)	Telchac (MEX)	MEX
('9477',)	Tell City (USA)	USA
('1498',)	Telok Ayer (IDN)	IDN
('2386',)	Telok Ramunia (MYS)	MYS
('7614',)	Teluk Adang (IDN)	IDN
('7962',)	Teluk Apar (IDN)	IDN
('5908',)	Teluk Bayur (IDN)	IDN
('7533',)	Teluk Ewa (MYS)	MYS
('2669',)	Teluk Intan (MYS)	MYS
('10490',)	Teluk Kapontori (IDN)	IDN
('7775',)	Teluk Nibung (IDN)	IDN
('10520',)	Teluk Rubiah (MYS)	MYS
('954',)	Telukbetung (IDN)	IDN
('9906',)	Telukmelano (IDN)	IDN
('2200',)	Tema (GHA)	GHA
('10254',)	Tema Anch. (GHA)	GHA
('10687',)	Tembikai Field (MYS)	MYS
('5449',)	Tembilahan (IDN)	IDN
('872',)	Tembladora (TTO)	TTO
('3095',)	Tembungo Terminal (MYS)	MYS
('7508',)	Temryuk (RUS)	RUS
('4895',)	Temse (BEL)	BEL
('9652',)	Ten Boer (NLD)	NLD
('9470',)	Tenakee Springs (USA)	USA
('8063',)	Tenby (GBR)	GBR
('4471',)	Tenes (DZA)	DZA
('10730',)	Tenes Anch. (DZA)	DZA
('9880',)	Tenggarong (IDN)	IDN
('5191',)	Tepre Terminal (ECU)	ECU
('4413',)	Teraina (KIR)	KIR
('10291',)	Terang Sirasun Batur Field (IDN)	IDN
('2851',)	Terceira Is. (AZO)	AZO
('2622',)	Terdonk (BEL)	BEL
('705',)	Terhagen (BEL)	BEL
('9994',)	Terme (TUR)	TUR
('2205',)	Termini Imerese (ITA)	ITA
('2939',)	Termoli (ITA)	ITA
('1611',)	Ternate Is. (IDN)	IDN
('4942',)	Terneuzen (NLD)	NLD
('6229',)	Terra Nova Bay (ATA)	ATA
('8436',)	Terra Nova Field (CAN)	CAN
('9467',)	Terracina (ITA)	ITA
('5054',)	Terschelling (NLD)	NLD
('1666',)	Tessenderlo (BEL)	BEL
('2099',)	Tetney Terminal (GBR)	GBR
('2595',)	Texada Is. (CAN)	CAN
('4441',)	Texas (USA)	USA
('2969',)	Texas City (USA)	USA
('5237',)	Texel (NLD)	NLD
('8404',)	Tha Sala (THA)	THA
('4570',)	Thailand (THA)	THA
('3493',)	Thalassery (IND)	IND
('6514',)	Thamesport (GBR)	GBR
('1527',)	Thamshavn (NOR)	NOR
('10648',)	Thang Long-Dong Do Field (VNM)	VNM
('7796',)	Thanh Hoa (VNM)	VNM
('6287',)	Thap Sakae (THA)	THA
('3652',)	Thasos (GRC)	GRC
('8201',)	Thaton (MMR)	MMR
('8284',)	Thatong (THA)	THA
('4852',)	The Congo (COG)	COG
('9410',)	The Dalles (USA)	USA
('5420',)	The Downs (GBR)	GBR
('4757',)	The Gambia (GMB)	GMB
('1645',)	The Quoins (OMN)	OMN
('795',)	The Sound ()	
('8510',)	The Wash (GBR)	GBR
('8457',)	Thebaud Field (CAN)	CAN
('7638',)	Theodore (USA)	USA
('5314',)	Theodosia (UKR)	UKR
('8694',)	Thessalon (CAN)	CAN
('1532',)	Thessaloniki (GRC)	GRC
('1932',)	Thevenard (AUS)	AUS
('9296',)	Thevenard Is. (AUS)	AUS
('9648',)	Thi Nai (VNM)	VNM
('8680',)	Thilawa (MMR)	MMR
('653',)	Thingeyri (ISL)	ISL
('5180',)	Thira (GRC)	GRC
('9430',)	Thirasia (GRC)	GRC
('817',)	Thiruvananthapuram (IND)	IND
('5539',)	Thisted (DNK)	DNK
('442',)	Thistle Terminal (GBR)	GBR
('8408',)	Thisvi (GRC)	GRC
('10630',)	Thofeyim (SLE)	SLE
('9746',)	Tholen (NLD)	NLD
('10057',)	Thomaston (USA)	USA
('1563',)	Thorlakshofn (ISL)	ISL
('7639',)	Thorne (GBR)	GBR
('10139',)	Thorne Bay (USA)	USA
('9539',)	Thornlands (AUS)	AUS
('4936',)	Thorold (CAN)	CAN
('875',)	Thorshofn (ISL)	ISL
('2153',)	Three Rivers (CAN)	CAN
('5660',)	Thunder Bay (CAN)	CAN
('9985',)	Thunder Horse Field (USA)	USA
('2481',)	Thursday Is. (AUS)	AUS
('5879',)	Thurso (GBR)	GBR
('1076',)	Thyboron (DNK)	DNK
('2092',)	Tia Juana (VEN)	VEN
('9771',)	Tiaka Field (IDN)	IDN
('9383',)	Tianjiazhen (CHN)	CHN
('3465',)	Tibbetts Point (USA)	USA
('9847',)	Tickfaw (USA)	USA
('10379',)	Tiebaghi (NCL)	NCL
('1920',)	Tiel (NLD)	NLD
('2840',)	Tielrode (BEL)	BEL
('721',)	Tierra del Fuego (ARG)	ARG
('10705',)	Tieshan (CHN)	CHN
('10700',)	Tigil (RUS)	RUS
('9567',)	Tigre (ARG)	ARG
('2037',)	Tiko (CMR)	CMR
('5720',)	Tikopia (SLB)	SLB
('5788',)	Tiksi (RUS)	RUS
('6472',)	Tilamuta (IDN)	IDN
('3013',)	Tilburg (NLD)	NLD
('8029',)	Tilbury (GBR)	GBR
('7579',)	Tilos Is. (GRC)	GRC
('1464',)	Tilt Cove (CAN)	CAN
('2489',)	Timaru (NZL)	NZL
('8269',)	Timbiqui (COL)	COL
('9614',)	Timbues (ARG)	ARG
('1777',)	Timor Is. (IDN)	IDN
('8070',)	Timor Sea (IDN)	IDN
('10087',)	Tin Can Is. (NGA)	NGA
('10094',)	Tindalo Field (PHL)	PHL
('2457',)	Tingmiarmiut Fjord (GRL)	GRL
('10591',)	Tingwall (GBR)	GBR
('3574',)	Tinian Is. (MNP)	MNP
('4229',)	Tinos (GRC)	GRC
('3868',)	Tinpak (CHN)	CHN
('6167',)	Tioman Is. (MYS)	MYS
('9716',)	Tirebolu (TUR)	TUR
('1099',)	Tiree Is. (GBR)	GBR
('8565',)	Tirukkadaiyur (IND)	IND
('2300',)	Tisselt (BEL)	BEL
('8252',)	Titumate (COL)	COL
('4648',)	Tivat (MTG)	MTG
('481',)	Tiverton(CAN) (CAN)	CAN
('480',)	Tiverton(USA) (USA)	USA
('928',)	Tiwai Point (NZL)	NZL
('8004',)	Tjeldbergodden (NOR)	NOR
('7586',)	Tjorvaag (NOR)	NOR
('881',)	Toamasina (MDG)	MDG
('2282',)	Toba (JPN)	JPN
('4068',)	Tobago (TTO)	TTO
('8899',)	Tobago Cays (VCT)	VCT
('4290',)	Tobata (JPN)	JPN
('8512',)	Tobelo (IDN)	IDN
('9215',)	Tobermory(CAN) (CAN)	CAN
('2695',)	Tobermory(GBR) (GBR)	GBR
('5176',)	Tobruk (LBY)	LBY
('1994',)	Tocopilla (CHL)	CHL
('8292',)	Tofino (CAN)	CAN
('4893',)	Tofte (NOR)	NOR
('8583',)	Toftir (FRO)	FRO
('791',)	Tofts Voe (GBR)	GBR
('4548',)	Togiak (USA)	USA
('1941',)	Togo (TGO)	TGO
('8329',)	Togoroma (COL)	COL
('2146',)	Toimonapu (SLB)	SLB
('2724',)	Tokachi (JPN)	JPN
('5050',)	Tokai (JPN)	JPN
('3226',)	Tokelau (TKL)	TKL
('1330',)	Tokushima (JPN)	JPN
('2994',)	Tokuyama (JPN)	JPN
('5802',)	Tokyo (JPN)	JPN
('6353',)	Tokyo Bay (JPN)	JPN
('124',)	Tolagnaro (MDG)	MDG
('5093',)	Toledo(PHL) (PHL)	PHL
('3973',)	Toledo(USA) (USA)	USA
('1981',)	Toliary (MDG)	MDG
('346',)	Tolitoli (IDN)	IDN
('547',)	Tolkkinen (FIN)	FIN
('4392',)	Tolosa (PHL)	PHL
('7687',)	Tolsan Is. (KOR)	KOR
('9469',)	Tolstoi Bay (USA)	USA
('1834',)	Tolu (COL)	COL
('2392',)	Tolyatti (RUS)	RUS
('2539',)	Tomakomai (JPN)	JPN
('4197',)	Tombwa (AGO)	AGO
('3962',)	Tomini (IDN)	IDN
('4010',)	Tomioka (JPN)	JPN
('4803',)	Tomkins Cove (USA)	USA
('1628',)	Tommy's Arm (CAN)	CAN
('7749',)	Tomra (NOR)	NOR
('6276',)	Tomrefjord (NOR)	NOR
('5841',)	Tomsk (RUS)	RUS
('3768',)	Tonawanda (USA)	USA
('5825',)	Tonga (TON)	TON
('9979',)	Tongcheng (CHN)	CHN
('9384',)	Tongjiang (CHN)	CHN
('8144',)	Tongling (CHN)	CHN
('9965',)	Tongoy (CHL)	CHL
('6015',)	Tongyong (KOR)	KOR
('4773',)	Tonnay Charente (FRA)	FRA
('4967',)	Tonning (DEU)	DEU
('424',)	Tonsberg (NOR)	NOR
('10313',)	Tontouta (NCL)	NCL
('5872',)	Topolobampo (MEX)	MEX
('4371',)	Topper Is. (AUS)	AUS
('2837',)	Topsham (GBR)	GBR
('2504',)	Toquart Bay (CAN)	CAN
('1071',)	Tor Bay (GBR)	GBR
('3138',)	Torjul (NOR)	NOR
('4859',)	Torko (SWE)	SWE
('4456',)	Tornio (FIN)	FIN
('10497',)	Torobulu (IDN)	IDN
('4069',)	Toronto (CAN)	CAN
('5606',)	Toros Gubre (TUR)	TUR
('12',)	Torquay (GBR)	GBR
('2400',)	Torre Annunziata (ITA)	ITA
('2946',)	Torre del Greco (ITA)	ITA
('2716',)	Torregrotta (ITA)	ITA
('3309',)	Torrevieja (ESP)	ESP
('1142',)	Torshavn (FRO)	FRO
('10078',)	Torsken (NOR)	NOR
('3852',)	Tortola (VGB)	VGB
('2093',)	Torviscosa (ITA)	ITA
('10432',)	Toscana Terminal (ITA)	ITA
('3596',)	Totnes (GBR)	GBR
('8217',)	Tottori (JPN)	JPN
('4683',)	Toulon (FRA)	FRA
('8411',)	Tovik (NOR)	NOR
('701',)	Tovqussaq (GRL)	GRL
('3906',)	Towartit Anch. (SDN)	SDN
('4088',)	Townsville (AUS)	AUS
('5239',)	Toyama (JPN)	JPN
('5055',)	Toyama Shinko (JPN)	JPN
('9642',)	Toyapakeh (IDN)	IDN
('8394',)	Toyo (JPN)	JPN
('4231',)	Toyohashi (JPN)	JPN
('2383',)	Trabzon (TUR)	TUR
('3938',)	Tracy (CAN)	CAN
('8815',)	Tracy Arm (USA)	USA
('4056',)	Tragana (GRC)	GRC
('9299',)	Tralee (IRL)	IRL
('4696',)	Tramandai (BRA)	BRA
('4954',)	Trani (ITA)	ITA
('2877',)	Trapani (ITA)	ITA
('8598',)	Traslovslage (SWE)	SWE
('7928',)	Travemunde (DEU)	DEU
('10583',)	Traverse City (USA)	USA
('5744',)	Treguier (FRA)	FRA
('2876',)	Trelleborg (SWE)	SWE
('492',)	Tremiti Is. (ITA)	ITA
('7822',)	Triabunna (AUS)	AUS
('3816',)	Trial Bay (AUS)	AUS
('10119',)	Trier (DEU)	DEU
('3106',)	Trieste (ITA)	ITA
('8251',)	Trigana (COL)	COL
('5401',)	Trincomalee (LKA)	LKA
('2292',)	Trincomali Channel (CAN)	CAN
('3527',)	Trinidad (TTO)	TTO
('6426',)	Trinidad & Tobago (TTO)	TTO
('5712',)	Trinity Bay (CAN)	CAN
('2676',)	Triple Islands (CAN)	CAN
('2542',)	Tripoli ()	
('4002',)	Tripoli(LBN) (LBN)	LBN
('4016',)	Tripoli(LBY) (LBY)	LBY
('1918',)	Tristan da Cunha (SHN)	SHN
('8705',)	Triton Field (GBR)	GBR
('3054',)	Trogir (HRV)	HRV
('10061',)	Troll Field (NOR)	NOR
('1115',)	Trollhattan (SWE)	SWE
('846',)	Trombetas (BRA)	BRA
('5082',)	Tromso (NOR)	NOR
('3695',)	Trondheim (NOR)	NOR
('29',)	Trondheimsfjord (NOR)	NOR
('1310',)	Trongisvagsfjordur (FRO)	FRO
('5250',)	Troon (GBR)	GBR
('3623',)	Trosvik (NOR)	NOR
('9294',)	Troutdale (USA)	USA
('1710',)	Troy (USA)	USA
('4030',)	Trujillo(HND) (HND)	HND
('5943',)	Truro (GBR)	GBR
('9884',)	Tsawwassen (CAN)	CAN
('841',)	Tsu (JPN)	JPN
('8494',)	Tsuiyama (JPN)	JPN
('3869',)	Tsukama (JPN)	JPN
('3279',)	Tsukumi (JPN)	JPN
('771',)	Tsukumi Bay (JPN)	JPN
('8505',)	Tsuna (JPN)	JPN
('5153',)	Tsuneishi (JPN)	JPN
('4717',)	Tsuruga (JPN)	JPN
('3474',)	Tsurumi (JPN)	JPN
('508',)	Tsurusaki (JPN)	JPN
('8552',)	Tsutsu (JPN)	JPN
('6471',)	Tual (IDN)	IDN
('8885',)	Tuamotu Archipelago (PYF)	PYF
('4562',)	Tuapse (RUS)	RUS
('10237',)	Tuapse Anch. (RUS)	RUS
('7523',)	Tuban (IDN)	IDN
('2996',)	Tubarao (BRA)	BRA
('9598',)	Tubarao Anch. (BRA)	BRA
('10442',)	Tubay (PHL)	PHL
('8422',)	Tubigon (PHL)	PHL
('5285',)	Tuborg Havn (DNK)	DNK
('1621',)	Tucacas (VEN)	VEN
('1804',)	Tuktoyaktuk (CAN)	CAN
('4376',)	Tulagi (SLB)	SLB
('5474',)	Tulcea (ROM)	ROM
('10716',)	Tulja Terminal (NGA)	NGA
('8687',)	Tullytown (USA)	USA
('3851',)	Tumaco (COL)	COL
('10586',)	Tumbagaan Is. (PHL)	PHL
('10221',)	Tumbledown Dick Bay (BES)	BES
('3598',)	Tumpat (MYS)	MYS
('3150',)	Tunas de Zaza (CUB)	CUB
('4195',)	Tunis (TUN)	TUN
('5800',)	Tunisia (TUN)	TUN
('5392',)	Tupavuori (FIN)	FIN
('5240',)	Turbo (COL)	COL
('2970',)	Turf Point (CAN)	CAN
('3451',)	Turiamo (VEN)	VEN
('2722',)	Turkey (TUR)	TUR
('6365',)	Turkmenbashi (TKM)	TKM
('6460',)	Turkmenistan (TKM)	TKM
('6454',)	Turks & Caicos Islands (TCA)	TCA
('1664',)	Turks Islands (TCA)	TCA
('4192',)	Turku (FIN)	FIN
('6098',)	Turnu Severin (ROM)	ROM
('24',)	Tuticorin (IND)	IND
('3209',)	Tutoia Bay (BRA)	BRA
('4722',)	Tutunciftlik (TUR)	TUR
('3638',)	Tuvalu (TUV)	TUV
('4685',)	Tuxpan (MEX)	MEX
('5776',)	Tuzla (TUR)	TUR
('2818',)	Tvedestrand (NOR)	NOR
('2797',)	Tvoroyri (FRO)	FRO
('1811',)	Twillingate (CAN)	CAN
('8772',)	Two Harbors (USA)	USA
('8414',)	Tyaginka (UKR)	UKR
('2145',)	Tyne (GBR)	GBR
('4351',)	Tyonek (USA)	USA
('447',)	Tyssebotn (NOR)	NOR
('850',)	Tyssedal (NOR)	NOR
('382',)	U.K. (GBR)	GBR
('2024',)	U.K./Cont ()	
('4637',)	U.S. Gulf (USA)	USA
('6435',)	U.S. Virgin Islands (VIR)	VIR
('537',)	U.S.A. (USA)	USA
('1306',)	U.S.N.H. (USA)	USA
('1485',)	U.S.S.R. (SUN)	SUN
('4668',)	Ubarana (BRA)	BRA
('8424',)	Ubay (PHL)	PHL
('1070',)	Ube (JPN)	JPN
('9499',)	Ubli (HRV)	HRV
('8305',)	Uchinomi (JPN)	JPN
('2860',)	Uchiura (JPN)	JPN
('428',)	Uchiura Bay (JPN)	JPN
('6510',)	Ucluelet (CAN)	CAN
('2556',)	Udang Terminal (IDN)	IDN
('1375',)	Uddevalla (SWE)	SWE
('8260',)	Udono (JPN)	JPN
('6344',)	Ueckermunde (DEU)	DEU
('214',)	Uglegorsk (RUS)	RUS
('9508',)	Ugljan (HRV)	HRV
('1623',)	Uist (GBR)	GBR
('3301',)	Uithoorn (NLD)	NLD
('5642',)	Ujina (JPN)	JPN
('9800',)	Ukkusissat (GRL)	GRL
('7840',)	Ukpokiti Terminal (NGA)	NGA
('6432',)	Ukraine (UKR)	UKR
('8799',)	Ulan Bator (MNG)	MNG
('3780',)	Ulcinj (MTG)	MTG
('419',)	Uleelheue (IDN)	IDN
('1545',)	Ullapool (GBR)	GBR
('5146',)	Ulsan (KOR)	KOR
('10359',)	Ulsan Anch. (KOR)	KOR
('1050',)	Ulsteinvik (NOR)	NOR
('4941',)	Ulubaria (IND)	IND
('2520',)	Ulugan Bay (PHL)	PHL
('8753',)	Ulverstone (AUS)	AUS
('5125',)	Ulvik (NOR)	NOR
('9987',)	Ulyanovsk (RUS)	RUS
('2162',)	Umag (HRV)	HRV
('9550',)	Umatilla (USA)	USA
('2269',)	Umba (RUS)	RUS
('2254',)	Umea (SWE)	SWE
('4298',)	Umivik (GRL)	GRL
('6273',)	Umm al Nar (ARE)	ARE
('2179',)	Umm al Qaiwain (ARE)	ARE
('1698',)	Umm Qasr (IRQ)	IRQ
('6220',)	Umuda Terminal (PNG)	PNG
('9788',)	Umuroa Terminal (NZL)	NZL
('9516',)	Unalaska (USA)	USA
('4829',)	Understed (DNK)	DNK
('2730',)	Ungava Bay (CAN)	CAN
('7968',)	Union Bay (CAN)	CAN
('960',)	Union Hall (IRL)	IRL
('1349',)	Union Is. (VCT)	VCT
('4238',)	United Arab Emirates (ARE)	ARE
('962',)	Uno (JPN)	JPN
('10230',)	Unoshima (JPN)	JPN
('6387',)	Unye (TUR)	TUR
('2684',)	Upernavik (GRL)	GRL
('4484',)	Uppsala (SWE)	SWE
('4889',)	Urado (JPN)	JPN
('5819',)	Uraga (JPN)	JPN
('2592',)	Urangan (AUS)	AUS
('997',)	Urdingen (DEU)	DEU
('6117',)	Urk (NLD)	NLD
('9705',)	Ursfjord (NOR)	NOR
('10645',)	Urugua Field (BRA)	BRA
('286',)	Uruguay (URY)	URY
('4985',)	Usami (JPN)	JPN
('10201',)	Usan Field (NGA)	NGA
('10411',)	Usan Terminal (NGA)	NGA
('5077',)	Useless Loop (AUS)	AUS
('3332',)	Ushant (FRA)	FRA
('7824',)	Ushimado (JPN)	JPN
('3882',)	Ushuaia (ARG)	ARG
('5856',)	Usiba (BRA)	BRA
('7748',)	Uskedal (NOR)	NOR
('7599',)	Uskudar (TUR)	TUR
('8176',)	Ussuriyskiy Bay (RUS)	RUS
('3140',)	Ust Donets (UKR)	UKR
('3042',)	Ust-Dunaysk (UKR)	UKR
('8375',)	Usti nad Labem (CZE)	CZE
('5690',)	Ustica (ITA)	ITA
('5761',)	Ustka (POL)	POL
('5537',)	Ust-Kamchatsk (RUS)	RUS
('6338',)	Ust-Kara (RUS)	RUS
('8062',)	Ust-Khayruzovo (RUS)	RUS
('7909',)	Ust-Luga (RUS)	RUS
('8829',)	Ust-Penzhino (RUS)	RUS
('2364',)	Usukan Bay (MYS)	MYS
('5117',)	Usuki (JPN)	JPN
('3987',)	Usuki Bay (JPN)	JPN
('920',)	Usunoura (JPN)	JPN
('10177',)	Utansjo (SWE)	SWE
